#{"t_start": 1662482683.1531248, "env_id": null}
r,l,t,is_success
-3.9075212,22,20397.755341,False
148.82674,191,20417.094382,False
94.10141,110,20429.383439,False
2.5944557,20,20434.345498,False
125.25574,154,20449.676964,False
80.458885,98,20466.111672,False
30.664463,82,20476.020359,False
-6.325617,31,20482.055181,False
-133.31622,37,20488.017572,False
0.44019318,14,20492.373679,False
151.29872,164,20510.213087,False
59.126236,97,20520.044797,False
-5.4130707,24,20526.379885,False
-66.89101,13,20530.908016,False
-37.251442,108,20543.833393,False
87.08764,118,20557.122762,False
-8.150972,20,20563.399867,False
0.52066517,20,20568.045496,False
1.1117907,20,20573.01758,False
217.50423,291,20599.198966,False
14.459061,28,20604.422255,False
2.595621,20,20610.776686,False
93.03469,101,20620.933833,False
71.188446,110,20635.191679,False
100.68814,108,20647.589314,False
161.6772,163,20667.860793,False
96.58971,100,20679.606622,False
94.364525,102,20691.48334,False
63.863243,91,20703.872538,False
6.469778,21,20709.005678,False
17.196062,52,20716.294006,False
-33.925453,89,20726.938578,False
126.443726,169,20744.710532,False
80.17993,102,20757.001273,False
47.119743,107,20769.572244,False
5.4090157,19,20774.346098,False
-3.670906,26,20781.131956,False
-1.6331711,12,20785.239342,False
79.40546,91,20796.442532,False
6.761217,23,20801.399557,False
7.2270164,23,20806.494721,False
232.118,224,20829.051722,False
-203.75067,52,20837.272268,False
-5.337578,20,20842.2026,False
-28.22754,28,20847.435916,False
-25.297705,12,20855.284606,False
30.330105,99,20867.154314,False
-2.0348501,22,20871.813452,False
80.36876,93,20882.943923,False
-43.02691,111,20897.315585,False
86.798485,96,20907.544244,False
22.517197,110,20920.054327,False
81.4427,106,20934.116166,False
7.241659,113,20946.948822,False
78.02063,109,20959.242964,False
-89.35056,34,20966.276618,False
95.786224,107,20978.007508,False
-34.3732,22,20983.27051,False
19.927902,37,20989.076545,False
2.7205162,19,20993.697447,False
170.7936,169,21012.363076,False
13.889944,111,21024.886423,False
76.6219,108,21035.722337,False
124.84038,150,21053.413659,False
6.5617294,20,21058.454256,False
171.06271,194,21082.323452,False
68.51865,103,21094.451738,False
0.7331581,20,21098.944421,False
14.213394,27,21104.167974,False
55.876343,100,21116.496373,False
30.932621,43,21126.167417,False
77.09152,98,21136.841023,False
25.505539,190,21156.046909,False
-16.532196,111,21169.930816,False
1.573246,25,21175.242509,False
78.98297,92,21186.686242,False
65.46911,99,21198.89983,False
54.30594,96,21210.834266,False
-7.9980545,194,21230.391219,False
66.29366,101,21242.547939,False
180.07906,240,21264.520488,False
46.616722,97,21278.094937,False
162.47263,181,21296.433911,False
90.6869,109,21309.299611,False
3.803135,31,21316.26711,False
5.266451,25,21325.454273,False
27.10265,105,21337.959147,False
1.5513105,16,21342.690012,False
88.46421,102,21354.829895,False
4.208025,22,21359.597764,False
-3.0398588,20,21364.446975,False
191.34482,210,21386.927162,False
146.7849,176,21405.742857,False
106.40282,117,21418.678348,False
-18.209686,118,21431.817564,False
168.00726,177,21450.153336,False
5.219534,20,21455.250348,False
56.951042,98,21467.322598,False
87.65691,114,21481.761994,False
68.81606,104,21493.919046,False
89.17675,107,21505.626446,False
-39.113228,19,21510.250262,False
66.85963,107,21524.341856,False
162.624,192,21542.446364,False
-16.685234,105,21556.192571,False
-58.878582,21,21564.805811,False
-22.371069,19,21569.546574,False
12.615133,57,21578.269774,False
42.156727,84,21587.96368,False
82.31272,103,21600.0722,False
129.86601,167,21618.232697,False
68.78436,103,21630.1118,False
66.23772,91,21642.668292,False
132.70935,174,21659.704079,False
66.7295,98,21671.459578,False
-63.698578,111,21685.525999,False
-40.33001,108,21698.09059,False
-6.15065,113,21710.95286,False
140.42702,176,21729.936463,False
0.3086815,25,21734.983807,False
156.16014,181,21754.333791,False
64.694626,100,21764.83368,False
147.60909,160,21781.883003,False
-0.22646523,19,21786.784933,False
-36.74858,21,21791.856253,False
47.65445,108,21809.691412,False
222.44414,266,21832.919042,False
103.42305,194,21852.403984,False
-0.37532234,20,21859.205325,False
-39.613182,113,21870.724868,False
-81.974945,116,21889.445629,False
-11.792137,106,21902.137596,False
143.24155,183,21920.6946,False
-22.658703,28,21927.891503,False
129.6603,132,21942.822125,False
3.037795,24,21947.473184,False
128.70897,178,21965.92412,False
110.05351,183,21984.61183,False
87.7568,108,21996.82891,False
-6.150972,23,22003.41673,False
-13.262085,21,22008.350201,False
-5.188717,20,22013.182393,False
141.58794,187,22031.788499,False
-4.4465656,14,22036.364394,False
-1.484314,12,22044.362659,False
24.765793,104,22056.326286,False
1.5513105,16,22060.651909,False
58.185837,89,22071.734608,False
-10.002111,25,22077.022377,False
-32.446564,16,22081.4219,False
-5.188717,23,22086.197142,False
-3.113224,18,22090.495179,False
30.760872,113,22105.16613,False
21.049812,106,22117.738456,False
-70.309975,116,22131.704896,False
-121.71445,117,22143.740036,False
111.02058,165,22160.547828,False
-8.964367,21,22165.636487,False
-2.0021114,17,22170.352699,False
4.2054996,21,22176.61455,False
58.29669,98,22188.031806,False
75.12984,107,22200.184286,False
-2.3753223,21,22204.977137,False
-17.33545,21,22209.874934,False
-49.56443,107,22227.766786,False
-14.22434,22,22232.544354,False
-30.546867,112,22244.961228,False
-6.0776033,24,22250.227757,False
87.24165,103,22262.559578,False
-62.143707,23,22267.51181,False
-49.921967,108,22281.697616,False
124.46677,149,22297.438019,False
84.71456,96,22309.436275,False
116.47479,155,22326.516078,False
-2.187213,22,22332.784537,False
36.3506,108,22343.452513,False
-0.89099884,19,22350.050287,False
-62.920628,34,22355.911472,False
74.55894,112,22370.267159,False
40.534603,100,22381.722116,False
-10.03986,16,22386.408785,False
-3.2264686,14,22390.768598,False
61.6537,115,22405.732014,False
118.9082,141,22421.06713,False
89.85649,99,22436.998997,False
-0.07547951,13,22441.555175,False
76.13641,96,22451.846797,False
0.88677216,14,22456.3905,False
132.3426,152,22473.310564,False
86.87386,99,22485.398445,False
94.556145,142,22501.065325,False
86.11956,102,22511.712158,False
167.90219,180,22532.107291,False
159.46373,174,22548.86845,False
51.831573,97,22562.005363,False
141.90115,154,22577.104179,False
-49.93386,112,22589.811658,False
63.950623,97,22603.020704,False
118.03662,179,22620.290871,False
-9.926619,18,22624.691138,False
119.86401,170,22643.370839,False
67.176056,95,22653.715265,False
36.481304,106,22666.208455,False
130.82959,170,22684.50429,False
33.595356,102,22700.978119,False
0.92389965,20,22705.858085,False
153.74551,161,22722.730299,False
15.475117,86,22732.653612,False
56.72873,94,22746.209093,False
0.07337761,13,22750.667195,False
5.0410395,18,22755.372667,False
155.55048,163,22771.824676,False
150.44234,170,22790.460737,False
155.7884,163,22806.522754,False
69.6108,97,22818.443022,False
77.2487,90,22831.432835,False
89.18315,97,22842.024696,False
138.03041,143,22857.793131,False
47.084106,102,22870.485262,False
-1.1813736,104,22883.267429,False
2.8112793,16,22887.895568,False
67.09076,91,22899.204389,False
-47.14563,116,22913.490031,False
0.77503586,19,22918.465762,False
-8.2998295,22,22927.334865,False
-4.8919067,103,22939.355995,False
3.4198008,22,22944.477595,False
-0.5932808,18,22949.294368,False
-28.835228,104,22961.528335,False
64.4809,97,22974.642705,False
-7.113224,18,22979.356555,False
0.77503586,20,22983.936821,False
57.139755,97,22995.448905,False
69.93588,99,23007.529165,False
40.921066,89,23020.127595,False
50.853466,98,23031.600807,False
54.878967,89,23042.533298,False
3.2397203,53,23050.061879,False
-8.077604,25,23056.421213,False
-17.33545,21,23061.414196,False
77.79932,97,23073.31932,False
-4.0021114,18,23079.674515,False
-69.69197,111,23090.719942,False
-3.7043934,18,23096.94652,False
-0.6093826,110,23111.854115,False
-42.702095,111,23124.693466,False
77.424484,100,23136.72418,False
75.19997,107,23149.207618,False
84.59736,103,23163.572376,False
77.79045,92,23173.904639,False
-12.2977085,13,23179.733283,False
66.907776,105,23190.703226,False
-15.897251,20,23197.149625,False
74.24133,95,23209.039077,False
3.3345642,110,23221.739589,False
84.95812,99,23233.793031,False
-83.19131,122,23248.804433,False
-80.37288,131,23262.276392,False
-8.150972,21,23266.879481,False
-9.113224,25,23271.991682,False
-4.5199294,11,23276.464038,False
-16.656898,111,23288.990817,False
-3.188717,19,23295.551356,False
-8.2998295,25,23302.033257,False
-37.314304,123,23317.753026,False
77.768585,100,23329.6233,False
-7.262085,20,23334.479748,False
11.267471,73,23344.981618,False
-10.401909,120,23358.252149,False
-68.38594,121,23373.286886,False
8.247858,24,23378.219561,False
-2.8909988,21,23382.524747,False
1.0175018,112,23395.063908,False
36.729008,95,23406.406145,False
-34.541607,111,23420.462613,False
-15.889099,119,23434.135067,False
-16.375412,114,23446.916305,False
149.78748,184,23466.285188,False
-1.335453,13,23471.003843,False
44.155563,199,23490.962126,False
80.62145,106,23503.587817,False
116.64307,158,23520.298199,False
54.707436,103,23531.227257,False
70.48891,106,23545.506343,False
2.3196716,118,23563.116884,False
-6.0776043,23,23567.716319,False
-2.8909988,23,23574.208473,False
-2.4465652,12,23578.513654,False
-71.70516,121,23591.947493,False
79.99392,106,23602.496374,False
81.56422,106,23616.838245,False
-68.94891,128,23630.997477,False
-0.37319756,14,23635.398844,False
0.73791504,18,23641.783526,False
-10.37533,23,23647.092799,False
68.262985,121,23660.874462,False
5.0871477,29,23668.02829,False
-5.113224,20,23673.128105,False
-5.188717,28,23678.409651,False
-111.51461,129,23691.411465,False
-9.674393,121,23704.599536,False
-33.70866,20,23709.247678,False
-24.961575,24,23715.979915,False
-27.70465,127,23731.814274,False
-9.07047,21,23740.851911,False
0.77503586,22,23746.123319,False
-67.17862,116,23759.289892,False
-5.3354483,14,23763.746705,False
15.539543,108,23776.18006,False
-14.325035,109,23790.264769,False
-50.60643,109,23801.168992,False
92.12255,106,23813.978308,False
3.0837402,21,23818.710226,False
-87.69458,120,23833.726604,False
-5.037731,14,23839.499414,False
-45.339798,118,23851.728945,False
-40.464104,119,23865.292016,False
3.2710714,24,23871.766721,False
4.8593693,23,23876.825332,False
-5.7043934,23,23882.280964,False
-26.938713,113,23897.083357,False
-9.262085,20,23901.912648,False
-8.733856,199,23920.265643,False
-36.747818,114,23934.070113,False
185.68124,218,23958.914257,False
7.4759808,23,23964.258397,False
146.81438,174,23982.310034,False
74.386505,107,23993.120319,False
235.61525,295,24022.417016,False
1.4921312,22,24027.133358,False
-5.3333244,11,24031.470069,False
87.27868,111,24044.040318,False
88.99791,137,24059.989443,False
142.05377,183,24077.162365,False
69.60091,130,24093.903621,False
42.895706,121,24107.360692,False
12.671787,111,24120.110251,False
-1.4843102,14,24124.227069,False
63.263344,195,24144.975328,False
-0.07547951,15,24149.565875,False
-0.22434044,16,24154.243986,False
-39.410946,18,24159.21389,False
10.337658,31,24165.016464,False
114.29762,153,24181.188263,False
175.54185,192,24205.437394,False
-0.37319756,14,24209.99944,False
-18.299833,19,24214.846597,False
3.6317835,23,24221.442502,False
-122.18631,44,24227.830239,False
66.90625,110,24240.43531,False
49.92028,108,24252.837704,False
110.90144,137,24269.899133,False
29.947071,113,24283.034274,False
-7.113224,20,24288.021986,False
163.27829,192,24308.445932,False
-6.593298,7,24312.29741,False
173.42194,210,24332.538836,False
77.99115,119,24345.763053,False
6.652235,32,24353.095649,False
23.765945,261,24375.292185,False
4.5221243,34,24381.177463,False
66.09572,138,24398.925066,False
58.225876,119,24410.803731,False
67.842285,113,24424.062753,False
-18.002111,21,24434.756113,False
-8.226466,28,24439.773345,False
43.26383,111,24452.985002,False
66.213104,107,24464.358024,False
105.36765,141,24482.329492,False
31.247665,225,24502.179953,False
87.96307,119,24514.576312,False
82.80306,116,24529.498079,False
68.53596,111,24541.769775,False
87.68241,113,24554.457239,False
75.80025,102,24568.329287,False
0.55607414,38,24574.586977,False
-6.226465,25,24579.537874,False
97.23774,129,24593.249852,False
5.878625,33,24598.905807,False
149.24023,209,24621.340967,False
-19.739426,123,24635.030043,False
92.50047,110,24647.476399,False
84.86246,111,24661.989347,False
67.60278,112,24674.67078,False
169.88203,190,24697.496947,False
14.208458,109,24709.696162,False
83.05045,128,24723.247361,False
-30.794975,118,24735.939399,False
7.134346,114,24750.651228,False
-10.7271805,121,24763.935683,False
-8.44869,23,24769.276967,False
-5.188717,23,24774.564657,False
-14.297798,124,24788.394158,False
66.21949,112,24803.12816,False
-98.67008,124,24816.63342,False
-9.777775,5,24820.606778,False
80.49686,106,24832.849254,False
71.879005,120,24848.135732,False
-42.298775,122,24861.574651,False
58.87764,109,24872.801258,False
-14.2998295,27,24879.357415,False
-60.680004,128,24894.748811,False
-59.85276,121,24907.63858,False
-10.299829,21,24912.789631,False
-44.661552,111,24929.798641,False
-8.2998295,20,24934.551056,False
17.598488,111,24947.376086,False
-45.21821,112,24960.194904,False
4.149193,111,24971.438017,False
-56.14599,123,24987.317425,False
86.40823,102,24999.462818,False
42.58457,110,25011.786679,False
25.601036,103,25025.704358,False
25.927208,110,25038.189528,False
-54.06819,110,25050.804091,False
62.59639,100,25061.629573,False
74.0245,108,25076.656169,False
51.96193,103,25088.922011,False
34.822594,112,25101.793494,False
56.48432,96,25113.166343,False
-58.29323,110,25127.669626,False
9.7315445,108,25138.378464,False
67.369514,127,25153.02455,False
1.367485,111,25167.799468,False
-57.35763,110,25184.547288,False
42.783363,103,25195.593304,False
-6.1509724,20,25200.371785,False
-32.465664,115,25213.143372,False
-15.482597,115,25225.932492,False
-45.305946,113,25241.281438,False
92.66792,106,25253.771522,False
9.841745,23,25258.751332,False
-37.759117,118,25272.393875,False
-72.70733,116,25288.184614,False
-63.33586,118,25300.101464,False
68.12652,107,25312.815916,False
2.167325,27,25319.45811,False
90.80392,101,25332.122545,False
59.215355,104,25344.23536,False
-12.361435,192,25362.314291,False
-1.1887169,20,25367.076759,False
62.325577,99,25379.343881,False
-42.595413,15,25385.993741,False
1.5513105,16,25390.673468,False
50.63616,105,25408.084594,False
58.863876,99,25418.602586,False
83.00743,98,25430.65951,False
109.63639,114,25443.476528,False
-0.31232452,108,25457.438149,False
-51.335453,17,25462.185343,False
-8.666662,5,25466.006844,False
74.25624,103,25478.515577,False
88.741936,96,25490.09793,False
-4.5199294,10,25494.337823,False
66.56287,103,25504.743356,False
62.164963,95,25518.703162,False
10.004124,26,25524.16779,False
69.19329,97,25536.114882,False
80.61842,102,25548.297207,False
71.63525,97,25559.555625,False
139.11229,157,25578.074259,False
49.957207,106,25590.480832,False
88.938835,103,25602.509478,False
68.355545,98,25614.802866,False
172.90846,174,25637.755697,False
17.811968,51,25645.244224,False
-6.742155,8,25649.191823,False
-0.3753214,19,25653.998663,False
80.10415,98,25665.702902,False
83.37296,99,25677.487457,False
83.18324,96,25690.979324,False
95.21705,98,25701.306644,False
47.533577,104,25713.583705,False
86.36267,102,25725.726392,False
74.082924,95,25736.995811,False
158.72713,180,25756.522839,False
62.0857,98,25767.81214,False
86.53712,96,25778.694293,False
85.222046,99,25791.135454,False
53.919567,100,25803.403452,False
-32.304733,111,25815.933598,False
0.5890541,14,25820.345524,False
95.20508,108,25832.6847,False
16.688705,42,25841.311277,False
157.80827,163,25863.014575,False
171.21387,177,25879.971822,False
157.10281,163,25895.537368,False
-27.478905,23,25900.529165,False
84.51605,95,25914.96591,False
6.1022053,23,25919.997502,False
-57.354675,111,25932.70739,False
94.14339,103,25944.627805,False
-1.4843102,12,25948.617906,False
63.706367,86,25959.609059,False
75.516624,96,25973.069851,False
134.09702,165,25989.259122,False
64.8659,97,26000.772236,False
60.16368,97,26011.202281,False
14.677303,27,26019.740274,False
-5.6310425,8,26024.054271,False
74.46575,87,26033.743723,False
58.476837,94,26045.227671,False
79.630684,96,26056.72182,False
177.07654,187,26076.609803,False
80.29468,103,26093.60338,False
70.46825,85,26104.633154,False
78.65893,95,26115.879302,False
-13.487625,109,26126.561274,False
60.859024,94,26138.278715,False
77.07466,97,26152.233014,False
169.77057,166,26168.565162,False
149.54308,160,26184.545083,False
90.04669,96,26198.328553,False
174.66727,177,26216.20607,False
88.18984,99,26226.948106,False
66.44741,99,26241.197194,False
91.80123,97,26252.572648,False
-4.51993,9,26256.693949,False
81.47677,104,26269.076976,False
-2.5023956,20,26274.052197,False
-29.749573,106,26286.718076,False
-5.062951,23,26291.98765,False
72.870926,110,26306.831582,False
227.64812,215,26326.802819,False
-8.2998295,20,26338.137138,False
-15.460791,20,26343.168987,False
-16.188707,29,26348.489851,False
-1.4747877,22,26353.470556,False
93.20493,115,26365.921945,False
95.60663,99,26377.443129,False
83.760056,96,26388.617384,False
168.72162,174,26407.582958,False
71.336044,97,26419.051206,False
79.498955,103,26430.257584,False
91.05886,160,26450.243879,False
59.91941,96,26460.319132,False
0.310997,20,26466.689945,False
68.05239,94,26476.615289,False
-7.995212,26,26483.302441,False
35.350616,103,26494.24371,False
-68.929245,109,26509.465537,False
56.92257,96,26521.250734,False
154.61192,160,26537.545616,False
-41.915543,107,26552.202422,False
-13.335449,18,26561.694393,False
19.098576,31,26567.53727,False
2.6372585,20,26573.954605,False
78.34277,106,26585.080649,False
65.67023,90,26596.267681,False
78.17448,96,26607.895438,False
152.67967,152,26625.897403,False
-6.742155,7,26630.01985,False
216.16313,221,26651.105579,False
85.37025,115,26663.833342,False
175.43785,189,26683.82685,False
179.39226,180,26701.740227,False
87.01658,104,26714.722876,False
193.72783,187,26733.316914,False
63.410835,114,26746.213242,False
139.89168,177,26765.625031,False
63.683434,93,26777.010268,False
156.21098,168,26793.146706,False
74.40369,99,26804.545231,False
85.51426,97,26818.303997,False
63.5039,80,26832.29442,False
103.34827,115,26845.07878,False
143.37038,138,26859.401749,False
148.55978,173,26877.324925,False
-4.6687903,9,26883.825784,False
-11.410941,20,26888.936119,False
86.107346,98,26901.102648,False
122.20456,143,26915.984787,False
118.94272,115,26928.963074,False
151.4748,155,26946.251623,False
85.12583,100,26958.029984,False
14.349161,29,26963.635341,False
138.67526,185,26981.543884,False
77.33986,109,26996.487486,False
266.73416,263,27020.134124,False
78.89753,97,27032.02724,False
172.90709,169,27050.671903,False
84.16615,101,27063.152759,False
160.21815,173,27079.343982,False
86.25174,103,27093.402943,False
76.27914,94,27110.665344,False
30.985043,96,27122.2321,False
-2.4465656,11,27126.665691,False
69.10196,101,27138.894824,False
-42.348907,106,27149.792004,False
22.17218,54,27158.560467,False
9.4712925,45,27167.318932,False
-11.410941,21,27172.378921,False
-8.2998295,20,27178.39676,False
-26.128273,107,27189.165138,False
8.129139,21,27195.771547,False
-32.47947,105,27206.719255,False
-55.626358,106,27219.335892,False
-24.072687,20,27224.160295,False
-6.4486904,19,27230.343157,False
-6.2998295,19,27236.861123,False
-37.920586,106,27249.305702,False
52.114304,90,27259.327084,False
-58.349373,112,27272.267016,False
5.965576,99,27284.168789,False
-24.517715,103,27303.964773,False
-15.285629,106,27315.119188,False
-1.758667,109,27327.621933,False
-8.2998295,20,27334.132497,False
-13.098724,105,27344.857962,False
-49.203026,104,27359.657109,False
-61.196075,109,27371.893595,False
65.18983,92,27383.106841,False
-44.46031,112,27395.916553,False
43.663353,71,27404.525259,False
96.16362,104,27418.904824,False
-0.8858814,21,27423.881703,False
79.73587,98,27435.454381,False
64.1076,93,27446.971603,False
-11.410941,21,27451.998337,False
78.291626,94,27463.623097,False
-6.1509724,19,27468.453302,False
83.01307,99,27481.186773,False
162.2208,159,27498.484928,False
16.892357,102,27509.138101,False
231.73941,256,27539.987286,False
92.346924,99,27551.772172,False
61.407402,87,27562.611934,False
80.39335,99,27574.015264,False
0.5890541,14,27578.472913,False
162.23672,171,27597.117774,False
84.481735,98,27608.857412,False
109.05591,180,27626.18378,False
85.866684,100,27637.833635,False
-71.444435,9,27641.906674,False
91.79644,98,27656.128008,False
-15.294107,20,27661.03987,False
83.80661,98,27672.821022,False
69.03779,97,27684.561177,False
75.487915,108,27695.731829,False
64.36831,102,27710.744861,False
-8.666662,5,27714.90922,False
78.90624,99,27727.318663,False
69.86868,95,27738.810616,False
-18.668503,105,27751.130256,False
15.420664,29,27761.901054,False
-30.571367,20,27766.847636,False
-10.888887,3,27770.470928,False
86.70011,97,27782.232519,False
62.778336,95,27793.756511,False
75.801544,103,27804.667632,False
48.972458,70,27814.777374,False
86.441864,97,27829.104585,False
96.31311,102,27839.977325,False
-57.95457,112,27853.334761,False
-14.3606615,24,27858.408914,False
-18.299833,17,27864.513841,False
63.824287,102,27875.174031,False
-29.254938,23,27883.879076,False
53.07384,105,27894.232095,False
79.22052,95,27906.174952,False
185.83336,177,27924.036208,False
118.08632,160,27942.098054,False
76.39011,101,27953.678094,False
87.69782,103,27964.238696,False
-4.51993,9,27973.704719,False
87.424644,96,27985.962979,False
58.825615,100,27998.322077,False
16.400246,50,28005.755661,False
32.13786,46,28013.714501,False
12.590273,45,28020.382752,False
81.92359,102,28035.437807,False
71.395706,88,28046.822586,False
118.068375,147,28062.587864,False
-7.0979495,29,28068.051679,False
56.497536,102,28079.75418,False
68.56013,98,28093.898257,False
77.6321,103,28104.914584,False
58.699135,85,28116.512537,False
-36.503883,109,28128.856397,False
81.100296,94,28140.31485,False
25.335182,48,28147.069498,False
73.58709,93,28161.04196,False
15.9552765,101,28171.614548,False
142.73524,156,28188.407083,False
86.7541,97,28204.507136,False
174.04086,173,28222.84424,False
87.55391,98,28234.577357,False
56.23162,81,28243.557072,False
77.158516,101,28258.044485,False
66.67879,96,28269.556065,False
161.23462,176,28286.775955,False
159.97325,163,28302.124668,False
153.20499,153,28320.758404,False
89.073006,96,28331.35865,False
196.47444,187,28349.939023,False
103.73065,104,28361.924113,False
94.81487,96,28374.226834,False
6.2310467,19,28378.500665,False
79.42711,98,28390.120478,False
-35.008682,22,28394.951391,False
150.17497,151,28411.081408,False
-8.666662,5,28415.032573,False
-3.4608765,190,28436.203661,False
85.57736,101,28448.12443,False
98.137794,100,28465.544969,False
209.86324,210,28484.996176,False
-54.762512,110,28497.686883,False
136.80862,138,28512.49374,False
98.91655,100,28527.630804,False
86.85998,96,28539.197198,False
174.54996,169,28555.805004,False
-5.3519926,20,28560.279918,False
248.0264,236,28584.572924,False
86.79518,99,28596.234376,False
0.88677216,14,28600.44486,False
134.7143,150,28615.517677,False
77.42953,92,28626.851889,False
64.82535,93,28640.12902,False
26.579659,98,28650.662758,False
75.51424,93,28662.301792,False
-2.3360763,19,28666.803311,False
-9.926619,18,28671.610939,False
-11.037731,17,28678.075948,False
50.03096,84,28687.814832,False
103.885994,105,28708.0464,False
164.38248,167,28724.057866,False
75.83649,93,28734.99821,False
6.4696903,19,28739.644624,False
99.0706,100,28751.123078,False
94.616974,104,28765.895142,False
109.937645,106,28778.405524,False
124.02818,176,28795.538627,False
148.78339,161,28811.566266,False
58.135178,94,28825.932831,False
11.67585,28,28831.695237,False
64.743,111,28844.399777,False
79.44915,95,28855.887367,False
74.19218,102,28867.916858,False
129.36436,192,28888.972497,False
175.79465,186,28907.664942,False
76.22338,93,28917.619636,False
34.24019,49,28925.857513,False
218.0309,197,28948.316535,False
53.48101,98,28960.329664,False
246.4072,274,28989.777492,False
47.466,97,29001.494504,False
248.97061,247,29023.549684,False
109.46664,112,29036.501583,False
72.6257,173,29055.990714,False
26.294048,43,29062.473318,False
94.026695,99,29074.55321,False
67.50513,96,29086.054697,False
73.20188,96,29097.452869,False
74.17808,101,29110.397014,False
242.56746,235,29131.345313,False
148.22614,171,29149.147061,False
65.9357,95,29161.699209,False
161.42506,167,29179.111285,False
-2.8909988,19,29183.637223,False
13.089518,54,29190.754426,False
-11.410942,20,29195.742457,False
55.95092,98,29207.879181,False
94.4815,111,29223.28729,False
146.87439,142,29238.841978,False
92.072105,98,29256.057025,False
197.88208,190,29273.783936,False
73.26434,97,29285.759673,False
-2.5954223,11,29290.38758,False
166.40297,173,29308.592709,False
135.08054,145,29326.647223,False
162.91702,162,29342.967979,False
92.61645,99,29354.442067,False
150.29538,149,29372.521184,False
82.81905,100,29384.477121,False
85.397835,96,29394.866979,False
-2.9971046,19,29401.262451,False
160.90965,149,29416.495711,False
94.49694,98,29428.320184,False
126.774475,157,29447.242924,False
223.71928,204,29466.112015,False
179.93492,211,29488.110405,False
-1.4843102,12,29492.479597,False
86.59073,101,29504.219754,False
6.317621,22,29509.335013,False
142.49933,156,29530.949654,False
132.13196,171,29548.895439,False
78.51615,99,29559.104268,False
165.91426,163,29576.247767,False
128.1547,159,29594.851395,False
241.18599,232,29616.488671,False
-7.988058,31,29621.94793,False
155.58824,163,29638.010452,False
194.64468,199,29660.495492,False
116.5984,111,29673.213958,False
103.85681,101,29684.091659,False
161.51805,160,29703.850679,False
158.28592,162,29720.338475,False
189.0372,185,29737.338585,False
85.65451,100,29749.385867,False
105.97485,113,29764.613833,False
197.52867,188,29783.067204,False
93.988014,96,29793.116985,False
167.35898,162,29810.5673,False
95.6367,103,29824.115977,False
78.25398,104,29841.919542,False
108.011734,109,29854.52964,False
186.74115,179,29871.941889,False
97.34666,102,29884.290077,False
-6.742155,7,29888.093181,False
82.036156,101,29903.356217,False
14.64135,27,29908.952486,False
75.83773,96,29920.840821,False
140.26947,143,29935.716607,False
219.23772,214,29955.281562,False
73.731636,93,29969.435815,False
11.616293,27,29974.880204,False
148.67982,148,29990.477756,False
86.28196,106,30002.309917,False
293.56152,313,30030.852469,False
86.7294,101,30042.843452,False
21.537033,43,30049.236234,False
189.84245,203,30069.326081,False
86.64654,102,30081.41245,False
124.6709,146,30099.377989,False
66.23146,134,30119.132628,False
134.39745,147,30134.107007,False
148.22636,157,30149.311049,False
161.46884,180,30167.263328,False
86.32513,94,30179.966664,False
84.95439,96,30191.869177,False
34.854332,105,30204.39512,False
126.42238,123,30218.215567,False
178.26031,206,30240.983707,False
78.74648,99,30251.006836,False
234.86505,239,30273.785135,False
192.47543,191,30295.978076,False
86.718315,97,30306.552672,False
146.63684,147,30323.175372,False
83.36535,110,30334.741786,False
120.099915,153,30351.966477,False
97.133705,100,30365.57035,False
74.73026,99,30377.892832,False
85.06901,97,30389.456509,False
209.61906,196,30407.730319,False
80.97224,97,30428.397616,False
130.59056,181,30446.610827,False
71.10678,102,30456.754105,False
83.720634,110,30469.504706,False
117.300385,166,30489.967098,False
184.0906,181,30507.631702,False
73.52078,99,30519.186686,False
23.454746,52,30526.482554,False
341.51782,295,30553.756048,False
116.446945,119,30567.148966,False
74.78838,96,30578.939685,False
157.95532,151,30594.355203,False
99.43096,103,30606.621105,False
170.41791,185,30627.733562,False
2.339076,31,30633.452186,False
64.2717,82,30643.278301,False
102.58451,116,30657.097076,False
62.57315,85,30668.309396,False
101.28855,164,30687.119473,False
133.55667,243,30709.009653,False
87.685005,105,30726.731174,False
169.30064,177,30742.779431,False
199.32541,284,30768.900969,False
168.91406,184,30789.893612,False
265.94543,286,30815.072644,False
270.86783,282,30840.828862,False
0.62500095,25,30846.162256,False
231.97214,301,30874.457769,False
91.38944,118,30887.689397,False
87.7821,103,30900.181054,False
97.95648,102,30914.990484,False
81.60658,99,30925.226568,False
161.17532,192,30944.511786,False
8.977087,25,30949.657303,False
219.23508,235,30971.364894,False
-10.075497,4,30978.027994,False
108.89201,125,30991.226305,False
66.38882,105,31003.330822,False
81.2891,102,31015.62991,False
-0.07547951,13,31020.067304,False
134.68193,150,31042.262555,False
219.9928,237,31064.576856,False
187.50887,195,31083.25244,False
12.345242,40,31089.386581,False
86.16819,105,31103.971252,False
89.38995,111,31116.582363,False
97.038155,122,31129.658172,False
156.21936,180,31146.898628,False
179.85704,201,31168.113358,False
52.219048,81,31179.244869,False
93.32725,128,31193.630434,False
-51.03775,7,31197.594625,False
-4.51993,11,31201.666788,False
37.648582,59,31209.191107,False
91.87773,120,31222.774053,False
90.80138,115,31238.152042,False
-10.09491,25,31243.370245,False
93.354904,105,31255.775591,False
1.0356331,15,31260.689267,False
76.36796,117,31274.089463,False
144.64047,146,31296.405336,False
13.556915,31,31303.620873,False
